course,college_code,college_name,type,SM,EZ,MU,LA,DV,VK,BH,BX,KN,KU,SC,ST,EW,Other Categories,page
Computer Science and Engineering (Cyber Security),ICE,"Ilahia College of Engineering and Technology, Ernakulam",S,50753,62965,52529,-,-,58874,62693,-,-,-,-,-,-,FW:40732,42
Computer Science and Engineering (Cyber Security),JBT,"Jai Bharath College of Management and Engineering Technology, Ernakulam",S,66976,-,-,-,-,-,-,-,-,-,-,-,-,,42
Computer Science and Engineering (Cyber Security),JCE,"Jawaharlal College of Engineering and Technology, Palakkad",S,41628,50569,48948,-,-,60986,51339,-,-,-,50408,-,52095,,43
Computer Science and Engineering (Cyber Security),JEC,"Jyothi Engineering College, Thrissur",S,30082,35037,36147,49094,57605,45815,30352,-,-,-,41574,-,-,FW:24185,43
Computer Science and Engineering (Cyber Security),KMT,"KMCT Institute of Emerging Technology and Management, Mukkam, Kozhikode",S,47870,62551,48646,-,-,60454,56649,-,-,-,-,-,-,FW:26655,43
Computer Science and Engineering (Cyber Security),KVE,"KVM College of Engineering and Information Technology, Alappuzha",S,30377,-,-,-,-,-,-,-,-,-,-,-,-,,43
Computer Science and Engineering (Cyber Security),MES,"M E S College of Engineering, Kuttippuram",S,24929,36395,25670,-,-,-,30555,-,-,-,62999,-,-,FW:17499,43
Computer Science and Engineering (Cyber Security),MGE,"MGM College of Engineering & Technology, Ernakulam",S,64781,-,-,-,-,-,-,-,-,-,-,-,-,,43
Computer Science and Engineering (Cyber Security),MLT,"Malabar Institute of Technology, Kannur",S,66564,66955,66874,-,-,-,-,-,-,-,-,-,-,,43
Computer Science and Engineering (Cyber Security),MUT,"Muthoot Institute of Technology and Science,Ernakulam",S,11826,13992,12414,15748,-,-,12823,40361,25082,41650,59528,-,20457,FW:12088,43
Computer Science and Engineering (Cyber Security),RCE,"Royal College of Engineering and Technology, Thrissur",S,64234,-,-,-,-,-,-,-,-,-,-,-,-,FW:47100,43
Computer Science and Engineering (Cyber Security),RIE,"Rajadhani Institute of Engineering and Technology, Thiruvananthapuram",S,45289,47866,51605,58240,-,63775,53584,-,-,-,65166,-,58581,FW:16842,43
Computer Science and Engineering (Cyber Security),SJC,"St Josephs College of Engineering and Technology, Palai",S,24221,27446,31603,45382,-,-,27778,-,-,-,49818,-,-,FW:25343,43
Computer Science and Engineering (Cyber Security),SNG,"Sree Narayana Gurukulam College of Engineering, Ernakulam",S,43845,47584,49358,59353,-,45723,50397,-,-,-,60710,-,50221,FW:32266,43
Computer Science and Engineering (Cyber Security),SNM,"SNM Institute of Management and Technology, Ernakulam",S,57701,60267,-,-,-,-,-,-,-,-,-,-,-,,43
Computer Science and Engineering (Cyber Security),TCT,"Trinity College of Engineering, Thiruvananthapuram",S,53091,-,67060,55856,-,-,64173,-,-,-,65022,-,66335,FW:48106,43
Computer Science and Engineering (Cyber Security),UKP,"UKF College of Engineering and Technology, Kollam",S,57755,66393,57832,-,-,-,-,-,-,-,-,-,61181,FW:48472,43
Computer Science and Engineering (Cyber Security),VKE,"Valia Koonambaikulathamma College of Engineering and Technology, Parippally",S,66570,-,-,-,-,-,-,-,-,-,-,-,-,FW:42742,43
Computer Science and Engineering (Cyber Security),VML,"Vimal Jyothi Engineering College, Kannur",S,37896,42904,45069,-,-,56768,38742,-,-,-,-,-,-,FW:16786,43
Electronics & Biomedical Engg,MDL,"Model Engineering College, Ernakulam",N,7903,10100,10060,18721,-,-,10818,25934,-,42419,39324,-,16509,"FW:7405, MG:12960",44
Electronics & Biomedical Engg,ASI,"Adi Shankara Institute of Engineering and Technology, Ernakulam",S,30951,36050,38354,35722,-,34394,33647,-,-,-,-,-,54222,FW:21145,44
Electronics and Computer Science,UCC,"Institute of Engineering and Technology, Malappuram",N,42369,45992,44906,-,-,65661,46336,-,-,-,64164,-,-,,44
Electronics and Computer Engineering,LBT,"LBS Institute of Technology for Women, Thiruvananthapuram",N,20172,22070,22854,26956,-,23022,24089,23495,-,-,-,-,40939,"FW:18838, MG:30161",44
Electronics and Computer Engineering,PRN,"College of Engineering Perumon, Kollam",N,28986,33423,32395,32087,-,-,39205,-,-,-,66774,-,38364,FW:24558,44
Electronics and Computer Engineering,MCE,"Marian Engineering College, Thiruvananthapuram",S,41979,45638,48449,-,-,-,44258,-,-,-,-,-,-,FW:34930,44
Electronics and Computer Engineering,MCT,"Mohandas College of Engineering and Technology, Thiruvananthapuram",S,65112,-,67207,-,-,-,-,-,-,-,-,-,-,,44
Electronics and Computer Engineering,MGP,"Saintgits College of Engineering, Kottayam",S,25637,35110,39132,61478,-,-,45480,-,-,-,-,-,-,FW:32330,44
Electronics and Computer Engineering,MLM,"Mangalam College of Engineering, Kottayam",S,66609,-,-,-,-,-,-,-,-,-,-,-,-,FW:59584,44
Electronics and Computer Engineering,SBC,"Sree Buddha College of Engineering, Alappuzha",S,57548,60192,66372,-,-,-,-,-,-,-,-,-,-,,44
Electronics and Computer Engineering,SJC,"St Josephs College of Engineering and Technology, Palai",S,26163,30204,37964,49781,-,37307,-,-,-,-,-,-,-,FW:25895,44
Electronics and Computer Engineering,SNP,"Sree Narayana Institute of Technology, Adoor",S,42305,-,-,-,-,-,-,-,-,-,-,-,-,,44
Electronics and Computer Engineering,TJE,"Thejus Engineering College, Thrissur",S,59102,62163,66956,-,-,-,63615,-,-,-,-,-,60884,,44
Electronics Engineering (VLSI Design & Technology),MDL,"Model Engineering College, Ernakulam",N,4844,5782,6276,6723,-,-,5281,-,35017,-,43595,-,7966,"FW:6281, MG:7744",45
Electronics Engineering (VLSI Design & Technology),MGP,"Saintgits College of Engineering, Kottayam",S,40010,48367,46946,58503,-,-,46601,-,-,-,-,-,-,,45
Electronics Engineering (VLSI Design & Technology),SCM,"SCMS School of Engineering and Technology, Ernakulam",S,34401,43130,37812,61845,-,-,61639,-,-,-,-,-,56493,FW:28487,45
Electronics Engineering (VLSI Design & Technology),SNG,"Sree Narayana Gurukulam College of Engineering, Ernakulam",S,66604,-,-,-,-,-,-,-,-,-,-,-,-,,45
Electronics Engineering (VLSI Design & Technology),SPT,"Sreepathy Institute of Management and Technology, Palakkad",S,65446,-,-,-,-,-,-,-,-,-,-,-,-,,45
Mechanical (Automobile),SCT,"S C T College of Engineering, Thiruvananthapuram",N,19308,28997,25199,33729,41906,22422,26677,-,-,-,57496,-,41613,"FW:17647, MG:36888",45
Mechanical (Automobile),AJC,"Amal Jyothi College of Engineering, Kottayam",S,43826,59267,58475,-,-,-,-,-,-,-,66878,-,-,,45
Mechanical (Automobile),SNP,"Sree Narayana Institute of Technology, Adoor",S,67308,-,-,-,-,-,-,-,-,-,-,-,-,,45
Polymer Engg.,UCE,"University College of Engineering,Thodupuzha",N,66536,-,-,-,-,-,-,-,-,-,-,-,-,,45
Printing Technology,UCC,"Institute of Engineering and Technology, Malappuram",N,56971,62737,62358,62545,-,-,59299,-,-,-,-,-,-,,45
Artificial Intelligence,BMC,"Baselios Mathews II College of Engineering, Kollam",S,44522,48004,51543,49171,58096,50404,54461,-,-,-,67279,-,-,FW:31591,46
B.Tech Agricultural Engineering,ICE,"Ilahia College of Engineering and Technology, Ernakulam",S,39029,56140,49539,-,-,-,62628,-,-,-,-,-,-,,46
B.Tech Agricultural Engineering,JCE,"Jawaharlal College of Engineering and Technology, Palakkad",S,59104,-,63414,-,-,62741,61485,-,-,-,61433,-,-,,46
B.Tech Agricultural Engineering,PAA,"P A Aziz College of Engineering and Technology, Thiruvananthapuram",S,66302,-,-,-,-,-,-,-,-,-,-,-,-,,46
B.Tech Agricultural Engineering,STC,"St Thomas Colllege of Engineering and Technology, Alappuzha",S,61867,62081,-,-,-,-,-,-,-,-,65731,-,-,,46
Aeronautical Engineering,JCE,"Jawaharlal College of Engineering and Technology, Palakkad",S,33105,44976,43683,63268,-,-,44213,-,-,-,53057,-,48104,,46
Aeronautical Engineering,MHP,"ACE College Of Engineering, Thiruvananthapuram",S,37399,45264,43207,-,-,60437,39095,-,-,-,65239,-,-,FW:21993,46
Aeronautical Engineering,MZC,"Mount Zion College of Engineering, Pathanamthitta",S,44825,49646,45149,-,-,-,-,-,-,57020,-,-,-,,46
Aeronautical Engineering,RIE,"Rajadhani Institute of Engineering and Technology, Thiruvananthapuram",S,38498,43277,44703,45604,44085,52569,48554,-,-,-,64136,-,62089,,46
Aeronautical Engineering,TCE,"TOMS College of Engineering,Kottayam",S,64736,-,65004,-,-,-,65040,-,-,-,67400,-,-,,46
Automobile Engineering,AAE,"Al-Azhar College of Engineering and Technology, Idukki",S,67386,-,-,-,-,-,-,-,-,-,-,-,-,,47
Automobile Engineering,KIT,"Kottayam Institute of Technology and Science, Kottayam",S,66911,-,-,-,-,-,-,-,-,-,-,-,-,,47
Automobile Engineering,KMC,"KMCT College of Engineering, Kozhikode",S,57096,61723,60068,-,-,-,-,-,-,-,-,-,-,,47
Automobile Engineering,SCM,"SCMS School of Engineering and Technology, Ernakulam",S,54702,59216,54895,-,-,-,-,-,-,-,-,-,59661,FW:41900,47
Computer Science & Engineering and Business Systems,VML,"Vimal Jyothi Engineering College, Kannur",S,45618,47098,51001,-,-,-,51763,-,-,-,-,-,-,FW:10041,47
Bio Medical Engineering,AAE,"Al-Azhar College of Engineering and Technology, Idukki",S,65650,-,-,-,-,-,-,-,-,-,-,-,-,,47
Bio Medical Engineering,ICE,"Ilahia College of Engineering and Technology, Ernakulam",S,45710,58698,50786,-,-,-,-,-,-,55358,-,-,-,FW:17458,47
Bio Medical Engineering,KMW,"KMCT College of Engineering for Women, Kozhikode",S,34211,39522,45837,-,-,43541,38473,-,-,-,47901,-,-,XS:50862,47
Bio Medical Engineering,MCC,"Musaliar College Of Engineering, Thiruvananthapuram",S,64923,65271,-,-,-,-,-,-,-,-,-,-,-,,47
Bio Medical Engineering,MEC,"Malabar College of Engineering and Technology, Thrissur",S,46269,60400,50615,-,-,-,-,-,-,-,-,-,62281,,47
Bio Medical Engineering,RIE,"Rajadhani Institute of Engineering and Technology, Thiruvananthapuram",S,35180,50979,47033,54984,40415,45013,40589,-,-,-,60709,-,44550,,47
Bio Medical Engineering,SHR,"Sahrdaya College of Engineering and Technology, Thrissur",S,27959,45001,34165,-,40892,-,32517,-,-,-,66913,-,-,FW:14266,47
Bio Medical Engineering,TKI,"T K M Institute of Technology, Kollam",S,20283,28551,23107,42322,-,40845,21409,45690,-,-,54707,-,-,FW:11450,47
Biomedical & Robotic Engineering,JIT,"John Cox Memorial C S I Institute of Technology, Thiruvananthapuram",S,46076,46553,51757,-,-,-,-,-,-,-,52236,-,-,,48
Bio Technology,MET,"Mets School of Engineering, Thrissur",S,36858,54057,55950,-,38145,65201,-,-,-,-,65513,-,52834,,48
Bio Technology,SHR,"Sahrdaya College of Engineering and Technology, Thrissur",S,24914,39364,38305,-,37915,-,59033,-,-,-,-,-,-,FW:16427,48
Electronics & Instrumentation,FIT,"Federal Institute of Science and Technology, Ernakulam",S,25254,29628,32247,46962,-,38725,26406,-,-,-,61743,-,45542,FW:20751,48
Electronics & Instrumentation,SIT,"Sarabhai Institute of Science and Technology, Thiruvananthapuram",S,63020,-,-,-,-,-,-,-,-,-,-,-,-,,48
Safety & Fire Engineering,EKC,"Eranad Knowledge City Technical Campus, Malappuram",S,63470,64813,-,-,-,-,64431,-,-,-,-,-,-,,48
Safety & Fire Engineering,KME,"K M E A Engineering College, Cochin",S,61772,-,62837,-,-,-,-,-,-,-,62942,-,-,FW:47317,48
Safety & Fire Engineering,MLM,"Mangalam College of Engineering, Kottayam",S,55135,-,-,-,-,-,-,-,-,-,-,-,-,,48
Safety & Fire Engineering,TOC,"Toc H Institute of Science and Technology, Ernakulam",S,25838,27191,28034,-,-,-,32549,-,-,-,40493,-,47333,FW:10170,48
Computer Science & Engineering (Internet of Things & Cyber Security including Block Chain,PRC,"Providence College of Engineering, Chengannur",S,40134,44074,41872,53324,-,-,-,-,-,-,-,-,-,,48
Computer Science and Engineering (Artificial Intelligence and Data Science),CIM,"Mentor Academy for Design Entrepreneurship Innovation and Technology , Ettapilly, Ernakulam",S,62295,63335,67345,-,-,-,-,66243,-,-,-,-,-,,49
Internet of Things,JBT,"Jai Bharath College of Management and Engineering Technology, Ernakulam",S,66710,-,-,-,-,-,-,-,-,-,-,-,-,,49
Metallurgical and Materials Engineering,AJC,"Amal Jyothi College of Engineering, Kottayam",S,35687,62208,52410,-,-,-,-,-,-,-,-,-,-,FW:21980,49
Mechatronics Engineering,JEC,"Jyothi Engineering College, Thrissur",S,42037,56236,55016,-,-,58789,43505,-,-,-,-,-,-,FW:18600,49
Mechatronics Engineering,MEC,"Malabar College of Engineering and Technology, Thrissur",S,62101,-,-,-,-,-,-,-,-,-,-,-,-,,49
Mechatronics Engineering,MHP,"ACE College Of Engineering, Thiruvananthapuram",S,64838,-,-,-,-,-,-,-,-,-,-,-,-,,49
Mechatronics Engineering,NCE,"Nehru College of Engineering and Research Centre, Thrissur",S,64531,-,65603,-,-,-,65076,-,-,-,-,-,-,,49
Mechatronics Engineering,NIE,"Nirmala College of Engineering Technology and Management, Thirissur",S,67420,-,-,-,-,-,-,-,-,-,-,-,-,,49
Robotics and Automation Engineering,ASI,"Adi Shankara Institute of Engineering and Technology, Ernakulam",S,40636,53778,54382,50916,-,42927,49543,67030,-,-,67321,-,-,FW:26354,50
Robotics and Automation Engineering,KME,"K M E A Engineering College, Cochin",S,57038,-,58260,-,-,-,-,-,-,-,64663,-,-,FW:48379,50
Robotics and Automation Engineering,MGP,"Saintgits College of Engineering, Kottayam",S,42397,60203,63523,-,-,43821,52392,-,54789,-,-,-,-,FW:35660,50
Robotics and Automation Engineering,RIE,"Rajadhani Institute of Engineering and Technology, Thiruvananthapuram",S,45624,54517,49820,-,-,-,-,-,-,-,66717,-,-,,50
Robotics and Automation Engineering,TOC,"Toc H Institute of Science and Technology, Ernakulam",S,41312,50944,59747,54004,-,45290,49365,-,-,-,64417,-,65286,FW:26186,50
Naval Arch. & Ship Building Engineering,CKC,"Christ Knowledge City, Ernakulam",S,51044,60810,66578,52933,65162,-,59244,-,-,-,65869,-,52962,,50
Naval Arch. & Ship Building Engineering,SNG,"Sree Narayana Gurukulam College of Engineering, Ernakulam",S,38715,46120,51338,53913,45016,44788,52371,-,38718,43914,59861,-,54055,FW:27357,50
