course,college_code,college_name,type,SM,EZ,MU,LA,DV,VK,BH,BX,KN,KU,SC,ST,EW,Other Categories,page
Artificial Intelligence and Data Science,MEE,"MES College of Engineering and Technology, Ernakulam",S,65421,-,-,-,-,-,-,-,-,-,-,-,-,,41
Artificial Intelligence and Data Science,MES,"M E S College of Engineering, Kuttippuram",S,26475,35156,26974,-,-,-,46168,-,-,-,-,-,-,FW:13906,41
Artificial Intelligence and Data Science,MET,"Mets School of Engineering, Thrissur",S,62484,-,-,-,-,-,-,-,-,-,-,-,-,,42
Artificial Intelligence and Data Science,MUT,"Muthoot Institute of Technology and Science,Ernakulam",S,14525,17127,15519,19881,28895,14526,16749,-,-,-,57551,-,29394,FW:12930,42
Artificial Intelligence and Data Science,NIE,"Nirmala College of Engineering Technology and Management, Thirissur",S,62514,-,-,-,-,-,-,-,-,-,-,-,-,FW:34350,42
Artificial Intelligence and Data Science,PAA,"P A Aziz College of Engineering and Technology, Thiruvananthapuram",S,63775,-,-,-,-,-,-,-,-,-,-,-,-,,42
Artificial Intelligence and Data Science,RCE,"Royal College of Engineering and Technology, Thrissur",S,62730,-,-,-,-,-,-,-,-,-,-,-,-,FW:43501,42
Artificial Intelligence and Data Science,RET,"Rajagiri School of Engineering and Technology, Ernakulam",S,8990,10219,9634,15070,21899,-,-,-,-,-,52893,-,-,"FW:8227, YN:15520",42
Artificial Intelligence and Data Science,SIT,"Sarabhai Institute of Science and Technology, Thiruvananthapuram",S,62849,-,-,-,-,-,-,-,-,-,-,-,-,,42
Artificial Intelligence and Data Science,SJC,"St Josephs College of Engineering and Technology, Palai",S,32192,34379,54393,35532,52361,-,37050,-,-,-,54165,-,-,"FW:24359, YP:45843",42
Artificial Intelligence and Data Science,SNC,"Sree Narayana Guru College of Engineering and Technology, Kannur",S,61937,-,65228,-,-,-,-,-,-,-,64255,-,-,FW:39169,42
Artificial Intelligence and Data Science,SPT,"Sreepathy Institute of Management and Technology, Palakkad",S,60043,62872,60497,-,-,-,-,-,-,-,-,-,-,FW:28968,42
Artificial Intelligence and Data Science,TCE,"TOMS College of Engineering,Kottayam",S,60613,-,-,-,-,-,-,-,-,-,-,-,-,,42
Artificial Intelligence and Data Science,UNT,"Universal Engineering College, Thrissur",S,63073,-,-,-,-,-,-,-,-,-,-,-,-,,42
Artificial Intelligence and Data Science,VJC,"Viswajyothi College of Engineering and Technology, Ernakulam",S,29851,31372,43716,57496,-,-,-,-,-,-,-,-,-,"FW:16512, YQ:49821",42
Artificial Intelligence and Data Science,VML,"Vimal Jyothi Engineering College, Kannur",S,42127,62479,64775,60346,-,57171,48727,-,-,-,-,-,-,FW:24759,42
Bio Technology and Biochemical Engg.,SCT,"S C T College of Engineering, Thiruvananthapuram",N,9686,13678,10698,16864,21530,11937,18075,-,-,-,26639,-,21192,"FW:6718, MG:18350",42
Bio Technology and Biochemical Engg.,MCT,"Mohandas College of Engineering and Technology, Thiruvananthapuram",S,37669,47043,63226,-,42368,57940,44938,-,-,-,65336,-,-,,42
Bio Technology and Biochemical Engg.,SBC,"Sree Buddha College of Engineering, Alappuzha",S,39378,40257,-,-,-,-,-,-,-,-,-,-,41944,FW:32979,43
Computer Science and Engineering (Artificial Intelligence and Machine Learning),CEA,"College of Engineering, Attingal",N,28203,32999,36845,44814,43346,37853,36289,41073,45772,-,42527,-,36323,"FW:19825, MG:49132",43
Computer Science and Engineering (Artificial Intelligence and Machine Learning),CEK,"College of Engineering,Kottarakkara, Kollam",N,37891,43196,44140,48699,55363,39397,52079,-,-,-,60713,-,43216,"FW:20974, MG:55916",43
Computer Science and Engineering (Artificial Intelligence and Machine Learning),CHN,"College of Engineering,Chengannur",N,11327,11790,12150,21823,-,13926,11646,-,-,53860,41752,-,18109,"FW:9169, MG:22622",43
Computer Science and Engineering (Artificial Intelligence and Machine Learning),SCT,"S C T College of Engineering, Thiruvananthapuram",N,7154,8836,7601,9499,13769,-,8465,-,26457,-,23649,48828,12389,"FW:6378, MG:11495, PD:65260",43
Computer Science and Engineering (Artificial Intelligence and Machine Learning),AIK,"Albertian Institute of Science and Technology, Kochi",S,38646,44238,42472,39061,58247,-,39525,-,-,-,44643,-,-,"FW:27512, YA:56827",43
Computer Science and Engineering (Artificial Intelligence and Machine Learning),AME,"Rajadhani Institute of Science and Technology, Palakkad",S,65382,-,-,-,-,-,-,-,-,-,-,-,-,,43
Computer Science and Engineering (Artificial Intelligence and Machine Learning),CIM,"Mentor Academy for Design Entrepreneurship Innovation and Technology , Ettapilly, Ernakulam",S,63932,-,-,-,-,-,-,-,-,-,-,-,-,,43
Computer Science and Engineering (Artificial Intelligence and Machine Learning),JIT,"John Cox Memorial C S I Institute of Technology, Thiruvananthapuram",S,54459,-,-,-,-,-,-,-,-,-,-,-,-,FW:43518,43
Computer Science and Engineering (Artificial Intelligence and Machine Learning),KVE,"KVM College of Engineering and Information Technology, Alappuzha",S,58173,-,-,-,-,-,-,-,-,-,-,-,-,,43
Computer Science and Engineering (Artificial Intelligence and Machine Learning),MBI,"Mar Baselios Institute of Technology and Science, Ernakulam",S,39786,54569,44006,-,61230,-,48561,-,-,-,60575,-,-,"FW:30014, YH:64827",43
Computer Science and Engineering (Artificial Intelligence and Machine Learning),MCK,"Musaliar College of Engineering and Technology, Pathanamthitta",S,63975,-,-,-,-,-,-,-,-,-,-,-,-,FW:48221,43
Computer Science and Engineering (Artificial Intelligence and Machine Learning),MEA,"M E A Engineering College, Vengoor",S,26907,-,28922,-,-,-,-,-,-,-,-,-,-,"FW:15700, MM:21136",43
Computer Science and Engineering (Artificial Intelligence and Machine Learning),NCE,"Nehru College of Engineering and Research Centre, Thrissur",S,41123,57712,53214,-,-,-,43810,-,-,-,-,-,-,FW:27369,43
Computer Science and Engineering (Artificial Intelligence and Machine Learning),RIE,"Rajadhani Institute of Engineering and Technology, Thiruvananthapuram",S,46630,55180,57628,-,-,52351,47564,59852,-,-,53283,-,58198,FW:23796,43
Computer Science and Engineering (Artificial Intelligence and Machine Learning),SBC,"Sree Buddha College of Engineering, Alappuzha",S,43410,58563,64587,-,-,54182,-,-,-,-,59365,-,-,FW:23684,44
Computer Science and Engineering (Artificial Intelligence and Machine Learning),SHR,"Sahrdaya College of Engineering and Technology, Thrissur",S,30691,35329,43349,52663,35995,-,52860,-,-,-,-,-,-,YO:31526,44
Computer Science and Engineering (Artificial Intelligence and Machine Learning),STC,"St Thomas Colllege of Engineering and Technology, Alappuzha",S,56842,57853,61727,-,-,-,-,-,-,-,-,-,-,FW:40746,44
Computer Science and Engineering (Artificial Intelligence and Machine Learning),STI,"St. Thomas Institute For Science and Technology, Thiruvananthapuram",S,60400,64705,65288,64866,-,-,60430,60798,-,-,-,-,-,FW:40462,44
Computer Science and Engineering (Artificial Intelligence and Machine Learning),TCT,"Trinity College of Engineering, Thiruvananthapuram",S,65422,-,-,-,-,-,-,-,-,-,-,-,-,,44
Computer Science and Engineering (Artificial Intelligence and Machine Learning),TKI,"T K M Institute of Technology, Kollam",S,26775,42100,39006,50942,-,-,27828,-,-,-,64701,-,-,FW:15643,44
Computer Science and Engineering (Artificial Intelligence and Machine Learning),VIT,"VISAT Engineering College, Ernakulam",S,56613,58807,-,-,59289,-,-,-,-,-,-,-,-,FW:40594,44
Computer Science and Business Systems,KSD,"LBS College of Engineering, Kasaragod",N,34397,43378,35006,-,-,-,38804,-,-,-,-,-,60228,"FW:26466, MG:53692",44
Computer Science and Business Systems,MDL,"Model Engineering College, Ernakulam",N,3476,4367,4139,6112,-,6627,5307,24012,30516,-,26973,-,9132,"FW:2851, MG:5897",44
Computer Science and Business Systems,PRP,"CAPE College of Engineering, Punnapra, Alappuzha",N,62248,63516,-,-,-,63535,-,-,-,-,65187,-,-,,44
Computer Science and Business Systems,CCE,"Christ College of Engineering, Thrissur",S,30398,36090,36478,-,-,32947,43344,-,-,-,-,-,-,FW:25690,44
Computer Science and Business Systems,EKC,"Eranad Knowledge City Technical Campus, Malappuram",S,65031,-,-,-,-,-,-,-,-,-,-,-,-,FW:56310,44
Computer Science and Business Systems,KMV,"KMCT College of Engineering for Emerging Technologies & Management, Vadakara",S,61016,-,-,-,-,-,-,-,-,-,-,-,-,,44
Computer Science and Business Systems,KMY,"KMCT College of Engineering for Emerging Technologies & Management, Perinthalmanna, Malappuram",S,63428,-,-,-,-,-,-,-,-,-,-,-,-,,44
Computer Science and Business Systems,KMZ,"KMCT College of Engineering for Emerging Technologies & Management, Kasargod",S,64795,-,-,-,-,-,-,-,-,-,-,-,-,,44
Computer Science and Business Systems,MLM,"Mangalam College of Engineering, Kottayam",S,56818,-,-,-,-,-,-,-,-,-,-,-,-,FW:56473,44
Computer Science and Business Systems,RET,"Rajagiri School of Engineering and Technology, Ernakulam",S,10983,13094,11746,11839,21191,-,11396,-,-,-,46083,-,-,"FW:9081, YN:13102",45
Computer Science and Business Systems,SNG,"Sree Narayana Gurukulam College of Engineering, Ernakulam",S,65427,-,-,-,-,-,-,-,-,-,-,-,-,,45
Computer Science and Engineering (Cyber Security),PTA,"College of Engineering, Kallooppara, Thiruvalla",N,31828,42336,33628,45585,-,37434,43666,-,-,-,55356,-,47073,"FW:16569, MG:64616",45
Computer Science and Engineering (Cyber Security),UCE,"University College of Engineering,Thodupuzha",N,46405,58415,57928,64238,-,47353,59158,-,-,-,58344,-,56252,FW:27121,45
Computer Science and Engineering (Cyber Security),AAE,"Al-Azhar College of Engineering and Technology, Idukki",S,64599,-,-,-,-,-,-,-,-,-,-,-,-,FW:54891,45
Computer Science and Engineering (Cyber Security),AAP,"Al-Ameen Engineering College, Palakkad",S,-,-,-,-,-,-,-,-,-,-,-,-,-,FW:57592,45
Computer Science and Engineering (Cyber Security),AJC,"Amal Jyothi College of Engineering, Kottayam",S,24700,29969,25681,36247,-,-,35152,-,-,-,61520,-,-,"FW:17485, YB:39500",45
Computer Science and Engineering (Cyber Security),AME,"Rajadhani Institute of Science and Technology, Palakkad",S,64445,-,-,-,-,-,-,-,-,-,-,-,-,,45
Computer Science and Engineering (Cyber Security),CCV,"MGM TECHNOLOGICAL CAMPUS,Valanchery",S,-,-,-,-,-,-,-,-,-,-,-,-,-,FW:58470,45
Computer Science and Engineering (Cyber Security),CIM,"Mentor Academy for Design Entrepreneurship Innovation and Technology , Ettapilly, Ernakulam",S,58225,-,-,-,-,-,-,-,-,-,-,-,-,,45
Computer Science and Engineering (Cyber Security),DMC,"M. Dasan Institute of Technology, Kozhikode",S,63469,-,-,-,-,-,-,-,-,-,-,-,-,FW:50779,45
Computer Science and Engineering (Cyber Security),EKC,"Eranad Knowledge City Technical Campus, Malappuram",S,56600,-,-,-,-,-,-,-,-,-,-,-,-,FW:39802,45
Computer Science and Engineering (Cyber Security),HGW,"Holy Grace Academy of Engineering, Thrissur",S,63547,-,-,-,-,-,-,-,-,-,-,-,-,FW:55602,45
Computer Science and Engineering (Cyber Security),ICE,"Ilahia College of Engineering and Technology, Ernakulam",S,52053,58412,53668,-,-,-,-,-,-,-,62668,-,-,FW:31823,45
Computer Science and Engineering (Cyber Security),JBT,"Jai Bharath College of Management and Engineering Technology, Ernakulam",S,61794,-,-,-,-,-,-,-,-,-,-,-,-,,46
Computer Science and Engineering (Cyber Security),JCE,"Jawaharlal College of Engineering and Technology, Palakkad",S,47884,64577,60924,-,59339,-,54362,-,-,-,59706,-,53211,FW:23230,46
Computer Science and Engineering (Cyber Security),JEC,"Jyothi Engineering College, Thrissur",S,32609,38948,36504,-,-,-,37702,-,-,-,-,-,-,FW:27415,46
Computer Science and Engineering (Cyber Security),KMI,"KMCT Institute of Technology and Management,Kuttipuram,Malappuram",S,49626,-,50578,-,-,55093,-,-,-,-,61344,-,-,,46
Computer Science and Engineering (Cyber Security),KMT,"KMCT Institute of Emerging Technology and Management, Mukkam, Kozhikode",S,44714,62773,48681,-,-,51036,52524,-,-,-,-,-,61942,FW:27859,46
Computer Science and Engineering (Cyber Security),KVE,"KVM College of Engineering and Information Technology, Alappuzha",S,49828,-,-,-,-,-,-,-,-,-,-,-,-,,46
Computer Science and Engineering (Cyber Security),MES,"M E S College of Engineering, Kuttippuram",S,26928,35486,28352,-,43453,54132,51295,-,-,-,39985,-,-,FW:18250,46
Computer Science and Engineering (Cyber Security),MGE,"MGM College of Engineering & Technology, Ernakulam",S,64257,-,-,-,-,-,-,-,-,-,-,-,-,,46
Computer Science and Engineering (Cyber Security),MLT,"Malabar Institute of Technology, Kannur",S,64571,-,-,-,-,-,-,-,-,-,-,-,-,,46
Computer Science and Engineering (Cyber Security),MUT,"Muthoot Institute of Technology and Science,Ernakulam",S,13753,14718,15580,18267,-,-,16163,21735,-,46283,53450,-,29842,FW:11172,46
Computer Science and Engineering (Cyber Security),RCE,"Royal College of Engineering and Technology, Thrissur",S,64904,-,-,-,-,-,-,-,-,-,-,-,-,FW:63082,46
Computer Science and Engineering (Cyber Security),RIE,"Rajadhani Institute of Engineering and Technology, Thiruvananthapuram",S,46634,51635,56449,58971,-,60928,58303,-,-,-,65111,-,63668,FW:28663,46
Computer Science and Engineering (Cyber Security),SJC,"St Josephs College of Engineering and Technology, Palai",S,30607,36849,37383,60432,-,-,39285,-,-,-,-,-,-,"FW:26672, YP:48633",46
Computer Science and Engineering (Cyber Security),SNG,"Sree Narayana Gurukulam College of Engineering, Ernakulam",S,49230,57034,61701,60192,55730,49291,-,-,-,-,62457,-,62249,FW:27390,46
Computer Science and Engineering (Cyber Security),SNM,"SNM Institute of Management and Technology, Ernakulam",S,60786,-,-,-,-,-,-,-,-,-,-,-,-,FW:46128,46
Computer Science and Engineering (Cyber Security),TCT,"Trinity College of Engineering, Thiruvananthapuram",S,64218,-,-,-,-,-,-,-,-,-,-,-,-,FW:53264,46
Computer Science and Engineering (Cyber Security),UKP,"UKF College of Engineering and Technology, Kollam",S,56633,-,64152,-,-,-,-,-,-,-,64665,-,64789,FW:38123,46
Computer Science and Engineering (Cyber Security),VKE,"Valia Koonambaikulathamma College of Engineering and Technology, Parippally",S,63327,-,-,-,-,-,-,-,-,-,-,-,-,FW:52458,46
Computer Science and Engineering (Cyber Security),VML,"Vimal Jyothi Engineering College, Kannur",S,39251,42928,52082,-,-,53351,47878,-,-,-,56758,-,-,FW:17854,47
Electronics & Biomedical Engineering,MDL,"Model Engineering College, Ernakulam",N,7331,9994,8955,10142,16754,13051,7946,-,-,-,23413,-,15203,"FW:4399, MG:13341",47
Electronics & Biomedical Engineering,ASI,"Adi Shankara Institute of Engineering and Technology, Ernakulam",S,31880,35217,37239,47212,52039,-,40755,-,-,-,59205,-,44471,FW:19034,47
Electronics and Computer Science,UCC,"Institute of Engineering and Technology, Malappuram",N,38980,57981,44365,-,-,49731,52951,-,-,-,-,-,-,,47
Electronics and Computer Engineering,LBT,"LBS Institute of Technology for Women, Thiruvananthapuram",N,22576,26835,29734,25917,51325,27695,26984,-,-,-,59568,-,31640,"FW:16286, MG:39831",47
Electronics and Computer Engineering,PRN,"College of Engineering Perumon, Kollam",N,40930,48432,46382,52177,-,62337,45368,-,-,-,61399,-,54815,FW:26869,47
Electronics and Computer Engineering,TLY,"College of Engineering,Thalassery, Kannur",N,38162,41911,45013,-,40772,48030,39268,-,-,-,65099,-,-,FW:24535,47
Electronics and Computer Engineering,MBC,"Mar Baselios Christian College of Engineering and Technology,Idukki",S,48807,-,-,-,-,-,-,-,-,-,-,-,-,,47
Electronics and Computer Engineering,MCE,"Marian Engineering College, Thiruvananthapuram",S,52545,56900,55511,60267,-,56327,56006,-,-,-,-,-,-,FW:41600,47
Electronics and Computer Engineering,MCT,"Mohandas College of Engineering and Technology, Thiruvananthapuram",S,65248,-,-,-,-,-,-,-,-,-,-,-,-,,47
Electronics and Computer Engineering,MEC,"Malabar College of Engineering and Technology, Thrissur",S,35142,-,-,-,-,-,-,-,-,-,-,-,-,,47
Electronics and Computer Engineering,MGP,"Saintgits College of Engineering, Kottayam",S,29753,36532,37654,55866,-,47483,37515,-,-,-,-,-,-,FW:24844,47
Electronics and Computer Engineering,MLM,"Mangalam College of Engineering, Kottayam",S,64140,-,-,-,-,-,-,-,-,-,-,-,-,,48
Electronics and Computer Engineering,SBC,"Sree Buddha College of Engineering, Alappuzha",S,65249,-,-,-,-,-,-,-,-,-,-,-,-,FW:40091,48
Electronics and Computer Engineering,SJC,"St Josephs College of Engineering and Technology, Palai",S,37177,39607,47450,-,-,45494,46838,-,-,-,-,-,-,"FW:36491, YP:49737",48
Electronics and Computer Engineering,SNP,"Sree Narayana Institute of Technology, Adoor",S,61811,-,-,-,-,-,-,-,-,-,-,-,-,,48
Electronics and Computer Engineering,STI,"St. Thomas Institute For Science and Technology, Thiruvananthapuram",S,64491,-,-,-,-,-,-,-,-,-,-,-,-,,48
Electronics and Computer Engineering,TJE,"Thejus Engineering College, Thrissur",S,63895,-,-,-,-,-,-,-,-,-,-,-,-,FW:49700,48
Electronics Engineering (VLSI Design & Technology),MDL,"Model Engineering College, Ernakulam",N,4438,4776,6246,11983,21722,-,5222,-,-,-,30004,-,10330,"FW:3549, MG:6478",48
Electronics Engineering (VLSI Design & Technology),CCE,"Christ College of Engineering, Thrissur",S,34759,37737,42131,-,-,-,-,-,-,-,-,-,-,,48
Electronics Engineering (VLSI Design & Technology),MGP,"Saintgits College of Engineering, Kottayam",S,38039,51856,41751,-,58019,64620,39934,-,-,-,-,-,-,FW:30370,48
Electronics Engineering (VLSI Design & Technology),MUT,"Muthoot Institute of Technology and Science,Ernakulam",S,16281,19091,20257,29235,44253,-,18658,-,-,-,61209,-,46696,,48
Electronics Engineering (VLSI Design & Technology),SCM,"SCMS School of Engineering and Technology, Ernakulam",S,27772,31721,30609,-,-,56393,-,-,-,-,-,-,56050,FW:19266,48
Computer Science and Engineering (Artificial Intelligence and Data Science),KSD,"LBS College of Engineering, Kasaragod",N,21014,28034,21501,-,-,-,24402,-,-,-,63185,-,34539,"FW:10254, MG:39838",48
Computer Science and Engineering (Artificial Intelligence and Data Science),CIM,"Mentor Academy for Design Entrepreneurship Innovation and Technology , Ettapilly, Ernakulam",S,57461,-,-,-,-,-,-,-,-,-,-,-,-,,48
Mechanical Engg. (Automobile),SCT,"S C T College of Engineering, Thiruvananthapuram",N,18619,24989,20429,42029,43297,21787,18842,-,-,-,54258,-,41989,"FW:16904, MG:29473",49
Mechanical Engg. (Automobile),AJC,"Amal Jyothi College of Engineering, Kottayam",S,41417,65024,59156,-,-,-,-,-,-,-,63850,-,-,"FW:30102, YB:59450",49
Mechanical Engg. (Automobile),SNP,"Sree Narayana Institute of Technology, Adoor",S,62346,-,-,-,-,-,-,-,-,-,-,-,-,,49
Polymer Engineering,UCE,"University College of Engineering,Thodupuzha",N,63656,-,-,-,-,-,-,-,-,-,-,-,-,,49
Printing Technology,UCC,"Institute of Engineering and Technology, Malappuram",N,64202,-,-,-,-,-,-,-,-,-,-,-,-,,49
Artificial Intelligence,BMC,"Baselios Mathews II College of Engineering, Kollam",S,64281,-,-,-,-,-,-,-,-,-,-,-,-,FW:24655,49
Aeronautical Engineering,JCE,"Jawaharlal College of Engineering and Technology, Palakkad",S,51224,57287,65034,-,62935,64361,59223,-,-,-,63770,-,57182,FW:27562,49
Aeronautical Engineering,MHP,"ACE College Of Engineering, Thiruvananthapuram",S,34633,51123,55213,50909,-,50893,44802,-,-,-,60569,-,-,"FW:13406, MM:14997",50
Aeronautical Engineering,MZC,"Mount Zion College of Engineering, Pathanamthitta",S,46787,48898,50689,-,-,-,-,-,-,-,-,-,-,,50
Aeronautical Engineering,RIE,"Rajadhani Institute of Engineering and Technology, Thiruvananthapuram",S,46763,53843,63777,62852,-,59540,57473,-,-,-,65076,-,48768,FW:29514,50
Aeronautical Engineering,TCE,"TOMS College of Engineering,Kottayam",S,65322,-,-,-,-,-,-,-,-,-,-,-,-,,50
Automobile Engineering,AAE,"Al-Azhar College of Engineering and Technology, Idukki",S,63771,-,-,-,-,-,-,-,-,-,-,-,-,,50
Automobile Engineering,KIT,"Kottayam Institute of Technology and Science, Kottayam",S,36976,-,-,-,-,-,-,-,-,-,-,-,-,,50
Automobile Engineering,KMC,"KMCT College of Engineering, Kozhikode",S,64899,-,-,-,-,-,-,-,-,-,-,-,-,,50
Automobile Engineering,SCM,"SCMS School of Engineering and Technology, Ernakulam",S,56728,64102,64913,-,-,-,-,-,-,-,-,-,-,FW:37620,50
Computer Science & Engineering and Business Systems,VML,"Vimal Jyothi Engineering College, Kannur",S,46703,49526,59523,-,-,-,56398,-,-,-,-,-,-,FW:16731,50
Bio Medical Engineering,AAE,"Al-Azhar College of Engineering and Technology, Idukki",S,64822,-,-,-,-,-,-,-,-,-,-,-,-,FW:57477,50
Bio Medical Engineering,ICE,"Ilahia College of Engineering and Technology, Ernakulam",S,51549,54199,53203,-,-,-,-,-,56421,64057,60254,-,-,FW:25981,50
Bio Medical Engineering,KMW,"KMCT College of Engineering for Women, Kozhikode",S,47845,61547,51680,-,-,62261,61204,-,-,-,-,-,51710,,51
Bio Medical Engineering,MCC,"Musaliar College Of Engineering, Thiruvananthapuram",S,63279,-,-,-,-,-,-,-,-,-,-,-,-,MM:29173,51
Bio Medical Engineering,MEC,"Malabar College of Engineering and Technology, Thrissur",S,56245,57702,-,-,-,-,58689,-,-,-,-,-,-,FW:39361,51
Bio Medical Engineering,RIE,"Rajadhani Institute of Engineering and Technology, Thiruvananthapuram",S,41760,48832,58992,51686,50957,59599,54529,-,-,-,62526,-,-,FW:26933,51
Bio Medical Engineering,SHR,"Sahrdaya College of Engineering and Technology, Thrissur",S,24469,34643,30694,40588,-,28288,49554,-,-,-,65347,-,-,"FW:18263, YO:56365",51
Bio Medical Engineering,SNP,"Sree Narayana Institute of Technology, Adoor",S,52442,53764,57098,-,56495,-,-,-,-,-,-,-,-,,51
Bio Medical Engineering,TKI,"T K M Institute of Technology, Kollam",S,21054,30311,24149,31786,34255,-,32708,-,-,-,61707,-,-,FW:13965,51
Biomedical & Robotic Engineering,JIT,"John Cox Memorial C S I Institute of Technology, Thiruvananthapuram",S,45297,-,55777,-,-,-,54922,-,-,-,60782,-,-,,51
Bio Technology,MET,"Mets School of Engineering, Thrissur",S,44185,63593,62444,-,48074,-,61188,-,-,-,61238,-,-,,51
Bio Technology,SHR,"Sahrdaya College of Engineering and Technology, Thrissur",S,24090,29867,28237,-,-,51028,26039,-,-,-,65139,-,-,FW:14508,51
Civil Engineering with Computer Application,JCE,"Jawaharlal College of Engineering and Technology, Palakkad",S,63968,-,-,-,-,-,-,-,-,-,-,-,-,FW:52045,52
Civil Engineering with Computer Application,MGP,"Saintgits College of Engineering, Kottayam",S,50714,50920,55316,-,-,-,-,64512,-,-,61835,-,-,,52
Electronics & Instrumentation,FIT,"Federal Institute of Science and Technology, Ernakulam",S,25025,29578,31197,25970,39492,55218,26278,-,-,-,63889,-,56530,FW:20268,52
Safety & Fire Engineering,EKC,"Eranad Knowledge City Technical Campus, Malappuram",S,62778,-,-,-,-,-,-,-,-,-,-,-,-,FW:44324,52
Safety & Fire Engineering,KME,"K M E A Engineering College, Cochin",S,47174,55710,55219,-,-,-,-,-,-,-,-,-,-,FW:23479,52
Safety & Fire Engineering,MLM,"Mangalam College of Engineering, Kottayam",S,57643,65324,-,-,-,-,-,-,-,-,-,-,-,,52
Safety & Fire Engineering,TOC,"Toc H Institute of Science and Technology, Ernakulam",S,38822,47322,45381,48374,42888,-,47286,-,-,-,64928,-,63875,"FW:19712, XS:41979",52
Computer Science & Engineering (Internet of Things & Cyber Security including Block Chain),PRC,"Providence College of Engineering, Chengannur",S,59363,61544,-,60179,-,-,-,-,-,-,61094,-,-,FW:43120,52
Metallurgical and Materials Engineering,AJC,"Amal Jyothi College of Engineering, Kottayam",S,37276,46780,46863,-,-,-,-,-,-,-,-,-,-,"FW:25805, YB:64330",52
Mechanical Engineering (Industry Integrated),JCE,"Jawaharlal College of Engineering and Technology, Palakkad",S,64381,-,-,-,-,-,-,-,-,-,-,-,-,FW:32034,53
Mechanical Engineering (Industry Integrated),NCE,"Nehru College of Engineering and Research Centre, Thrissur",S,65170,-,-,-,-,-,-,-,-,-,-,-,-,,53
Mechatronics Engineering,JEC,"Jyothi Engineering College, Thrissur",S,43199,56429,62836,60402,-,-,45130,-,-,-,-,-,-,FW:14993,53
Mechatronics Engineering,MEC,"Malabar College of Engineering and Technology, Thrissur",S,63743,-,-,-,-,-,-,-,-,-,-,-,-,FW:60843,53
Mechatronics Engineering,MHP,"ACE College Of Engineering, Thiruvananthapuram",S,64018,-,65071,-,-,-,-,-,-,-,-,-,-,"FW:51793, MM:52203",53
Mechatronics Engineering,NCE,"Nehru College of Engineering and Research Centre, Thrissur",S,60828,-,-,-,-,-,60908,-,-,-,-,-,-,FW:30062,53
Mechatronics Engineering,NIE,"Nirmala College of Engineering Technology and Management, Thirissur",S,64702,-,-,-,-,-,-,-,-,-,-,-,-,,53
Mechatronics Engineering,SNP,"Sree Narayana Institute of Technology, Adoor",S,11443,17474,17174,-,-,-,-,32851,49689,-,18886,-,27337,,53
Robotics & Automation,ASI,"Adi Shankara Institute of Engineering and Technology, Ernakulam",S,45458,47519,54986,-,52904,58170,54919,-,-,-,-,-,51585,FW:38460,53
Robotics & Automation,KME,"K M E A Engineering College, Cochin",S,61306,-,65208,-,-,-,-,-,-,-,-,-,-,FW:45231,53
Robotics & Automation,MGP,"Saintgits College of Engineering, Kottayam",S,45741,55089,48813,56470,-,-,-,-,-,-,62299,-,-,FW:34401,53
Robotics & Automation,TOC,"Toc H Institute of Science and Technology, Ernakulam",S,58130,-,58607,-,-,-,58462,-,-,-,-,-,-,FW:35803,53
Naval Architecture & Ship Building Engineering,AME,"Rajadhani Institute of Science and Technology, Palakkad",S,63951,-,-,-,-,-,-,-,-,-,-,-,-,,54
Naval Architecture & Ship Building Engineering,RIE,"Rajadhani Institute of Engineering and Technology, Thiruvananthapuram",S,51414,58432,-,-,54787,-,59083,-,-,-,64350,-,-,,54
Naval Architecture & Ship Building Engineering,SNG,"Sree Narayana Gurukulam College of Engineering, Ernakulam",S,35257,40358,46518,-,47095,55660,50346,-,-,48650,55738,-,45634,FW:21120,54
